Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Max,Air_Temp_Max,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,AFSorder,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-3,3,,MCSHRU,,regular,,,29.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-4,4,,MCSHRU,,regular,,,29,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-5,5,,MCRU,,regular,,,26,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-6,6,,MCRU,,regular,,,29.25,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-7,7,,MCRU,,regular,,,29.5,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-8,8,,MCRU,,regular,,,29,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-9,9,,MCSHRU,,regular,,,28,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-10,10,,MCSHRU,,regular,,,23.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-10,10,,MCSHRU,,regular,,,23.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-11,11,,MCSHRU,,regular,,,32,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-11,11,,MCSHRU,,regular,,,32,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-12,12,,MCSHRU,,regular,,,27,2,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-12,12,,MCSHRU,,regular,,,27,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-13,13,,MCSHRU,,regular,,,29.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-13,13,,MCSHRU,,regular,,,29.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,6,6,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-14,14,,MCSHRU,,regular,,,25.25,,,,,No Fish Collected,,,,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-15,15,,MCSHRU,,regular,,,26.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-15,15,,MCSHRU,,regular,,,26.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,3,3,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-15,15,,MCSHRU,,regular,,,26.5,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-16,16,,MCSHRU,,regular,,,20.75,2,Catostomidae,Carpiodes,carpio,CARCAR,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-16,16,,MCSHRU,,regular,,,20.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-16,16,,MCSHRU,,regular,,,20.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,7,7,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-17,17,,MCSHRU,,regular,,,22.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-17,17,,MCSHRU,,regular,,,22.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-18,18,,MCSHRU,,regular,,,26.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-18,18,,MCSHRU,,regular,,,26.75,4,Leuciscidae,Hybognathus,amarus,HYBAMA,76,1,1,,2,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-19,19,,MCSHRU,1,regular,,,26.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-19,19,,MCSHRU,1,regular,,,26.25,4,Leuciscidae,Hybognathus,amarus,HYBAMA,68,1,1,,1,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-19,19,,MCSHRU,1,regular,,,26.25,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,16,16,,,,,3
RKD24-242,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,11/13/24,202411,5,0.2,9.8,10.0,13.12,294.,413.,8.37,RKD24-242-20,20,,MCSHRU,,regular,,,29.25,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-1,1,,MCSHRU,,regular,,,19,,,,,No Fish Collected,,,,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-2,2,,MCSHRU,,regular,,,27.25,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-3,3,,MCSHRU,,regular,,,22,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-4,4,,MCSHRU,,regular,,,25.25,,,,,No Fish Collected,,,,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-5,5,,MCSHRU,,regular,,,31,,,,,No Fish Collected,,,,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-6,6,,MCSHRU,,regular,,,36.5,,,,,No Fish Collected,,,,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-7,7,,MCSHRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-8,8,,MCSHRU,,regular,,,32.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-9,9,,MCSHRU,,regular,,,27.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-9,9,,MCSHRU,,regular,,,27.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-10,10,,MCSHRU,,regular,,,22,,,,,No Fish Collected,,,,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-11,11,,MCSHPO,,regular,,,17.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-11,11,,MCSHPO,,regular,,,17.5,9,Poeciliidae,Gambusia,affinis,GAMAFF,,11,11,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-12,12,,MCSHPO,,regular,,,16.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,7,7,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-12,12,,MCSHPO,,regular,,,16.5,9,Poeciliidae,Gambusia,affinis,GAMAFF,,10,10,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-13,13,,MCSHRU,,regular,,,33.25,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-13,13,,MCSHRU,,regular,,,33.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-13,13,,MCSHRU,,regular,,,33.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-14,14,,MCSHRU,,regular,,,33,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-14,14,,MCSHRU,,regular,,,33,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,4,4,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-14,14,,MCSHRU,,regular,,,33,9,Poeciliidae,Gambusia,affinis,GAMAFF,,3,3,,,,,3
RKD24-243,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,11/13/24,202411,7,0.2,10.1,12.0,13.,296.,414.,8.55,RKD24-243-15,15,,MCSHRU,,regular,,,32.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,3
